release_date,movie,production_budget,worldwide_gross,title,studio,foreign_gross,year,_merge,domestic_gross,Movie_title
2002-04-05,National Lampoonâs Van Wilder,6000000.0,39241323.0,,,17936064.0,2002,left_only,21305259.0,National Lampoonâs Van Wilder
1946-12-31,Duel in the Sun,6000000.0,20400000.0,,,0.0,1946,left_only,20400000.0,Duel in the Sun
2000-09-27,Best in Show,6000000.0,20695413.0,,,2074164.0,2000,left_only,18621249.0,Best in Show
2019-03-29,Unplanned,6000000.0,18107621.0,,,0.0,2019,left_only,18107621.0,Unplanned
2006-09-27,The Last King of Scotland,6000000.0,49155371.0,,,31548687.0,2006,left_only,17606684.0,The Last King of Scotland
2003-04-16,A Mighty Wind,6000000.0,18504539.0,,,921071.0,2003,left_only,17583468.0,A Mighty Wind
2019-02-08,The Prodigy,6000000.0,19789712.0,,,4933421.0,2019,left_only,14856291.0,The Prodigy
2018-11-30,The Possession of Hannah Grace,6000000.0,42785387.0,The Possession of Hannah Grace,SGem,28200000.0,2018.0,both,14836174.0,The Possession of Hannah Grace
1988-02-12,School Daze,6000000.0,14545844.0,,,0.0,1988,left_only,14545844.0,School Daze
2007-08-08,Daddy Day Camp,6000000.0,18209872.0,,,4974605.0,2007,left_only,13235267.0,Daddy Day Camp
1988-10-21,Mystic Pizza,6000000.0,12793213.0,,,0.0,1988,left_only,12793213.0,Mystic Pizza
1998-03-20,Mr. Nice Guy,6000000.0,31716953.0,,,19000000.0,1998,left_only,12716953.0,Mr. Nice Guy
1956-08-21,War and Peace,6000000.0,12524028.0,,,24028.0,1956,left_only,12500000.0,War and Peace
1998-04-24,Sliding Doors,6000000.0,58809149.0,,,46897949.0,1998,left_only,11911200.0,Sliding Doors
1995-05-24,Tales from the Hood,6000000.0,11784569.0,,,0.0,1995,left_only,11784569.0,Tales from the Hood
1989-10-13,Halloween 5: The Revenge of Michael Myers,6000000.0,11642254.0,,,0.0,1989,left_only,11642254.0,Halloween 5: The Revenge of Michael Myers
2012-09-07,The Words,6000000.0,16369708.0,The Words,CBS,1700000.0,2012.0,both,11494838.0,The Words
2016-01-15,The Lady in the Van,6000000.0,42320503.0,The Lady in the Van,SPC,31400000.0,2015.0,both,10021175.0,The Lady in the Van
2012-04-27,Bernie,6000000.0,10106975.0,Bernie,MNE,,2012.0,both,9204489.0,Bernie
2000-12-15,Pollock,6000000.0,10557291.0,,,1960377.0,2000,left_only,8596914.0,Pollock
2008-02-15,Dolphins and Whales Tribes of the Ocean 3D,6000000.0,17252287.0,,,9537291.0,2008,left_only,7714996.0,Dolphins and Whales Tribes of the Ocean 3D
1999-02-26,200 Cigarettes,6000000.0,6852450.0,,,0.0,1999,left_only,6852450.0,200 Cigarettes
2010-03-19,City Island,6000000.0,8173486.0,City Island,Anch.,1200000.0,2010.0,both,6671283.0,City Island
2012-03-16,Casa de mi Padre,6000000.0,8446952.0,,,2537469.0,2012,left_only,5909483.0,Casa de mi Padre
2011-07-29,The Guard,6000000.0,21197454.0,The Guard,SPC,14200000.0,2011.0,both,5359774.0,The Guard
2000-04-21,The Virgin Suicides,6000000.0,10619770.0,,,5760295.0,2000,left_only,4859475.0,The Virgin Suicides
2008-08-29,College,6000000.0,6176114.0,,,1481623.0,2008,left_only,4694491.0,College
2006-09-22,La science des rÃªves,6000000.0,15137932.0,,,10467288.0,2006,left_only,4670644.0,La science des rÃªves
1998-12-04,Little Voice,6000000.0,21787233.0,,,17192233.0,1998,left_only,4595000.0,Little Voice
2009-03-13,Miss March,6000000.0,4713059.0,,,169739.0,2009,left_only,4543320.0,Miss March
1999-02-05,Simply Irresistible,6000000.0,4398989.0,,,0.0,1999,left_only,4398989.0,Simply Irresistible
2014-07-18,Wish I Was Here,6000000.0,6591365.0,Wish I Was Here,Focus,1900000.0,2014.0,both,3591299.0,Wish I Was Here
2006-12-21,Venus,6000000.0,7818479.0,,,4471068.0,2006,left_only,3347411.0,Venus
2014-03-14,Veronica Mars,6000000.0,3485383.0,Veronica Mars,WB,195000.0,2014.0,both,3322127.0,Veronica Mars
1993-08-27,Only the Strong,6000000.0,3273588.0,,,0.0,1993,left_only,3273588.0,Only the Strong
2001-07-20,Hedwig and the Angry Inch,6000000.0,3740030.0,,,672718.0,2001,left_only,3067312.0,Hedwig and the Angry Inch
2003-10-31,Shattered Glass,6000000.0,3456602.0,,,1248627.0,2003,left_only,2207975.0,Shattered Glass
2008-07-03,The Wackness,6000000.0,3330012.0,,,1252966.0,2008,left_only,2077046.0,The Wackness
2001-11-16,Novocaine,6000000.0,2522928.0,,,497690.0,2001,left_only,2025238.0,Novocaine
2009-02-06,Polytechnique,6000000.0,1418304.0,,,0.0,2009,left_only,1418304.0,Polytechnique
2011-07-15,Snow Flower and the Secret Fan,6000000.0,11348205.0,Snow Flower and the Secret Fan,FoxS,10000000.0,2011.0,both,1348205.0,Snow Flower and the Secret Fan
2018-09-14,Mandy,6000000.0,1427656.0,Mandy,RLJ,,2018.0,both,1214525.0,Mandy
2001-12-07,The Business of Strangers,6000000.0,1290920.0,,,260000.0,2001,left_only,1030920.0,The Business of Strangers
2011-04-29,JÃ»san-nin no shikaku,6000000.0,18727440.0,,,17924662.0,2011,left_only,802778.0,JÃ»san-nin no shikaku
1991-08-30,Beastmaster 2: Through the Portal of Time,6000000.0,773490.0,,,0.0,1991,left_only,773490.0,Beastmaster 2: Through the Portal of Time
1969-06-18,The Wild Bunch,6000000.0,509424.0,,,0.0,1969,left_only,509424.0,The Wild Bunch
2011-03-25,The 5th Quarter,6000000.0,408159.0,,,0.0,2011,left_only,408159.0,The 5th Quarter
1979-02-02,The First Great Train Robbery,6000000.0,391942.0,,,0.0,1979,left_only,391942.0,The First Great Train Robbery
2002-12-20,Morvern Callar,6000000.0,267194.0,,,0.0,2002,left_only,267194.0,Morvern Callar
2003-10-10,The Flower of Evil,6000000.0,181798.0,,,0.0,2003,left_only,181798.0,The Flower of Evil
2011-03-04,Akmareul Boatda,6000000.0,13168809.0,,,13039599.0,2011,left_only,129210.0,Akmareul Boatda
2006-11-10,Come Early Morning,6000000.0,119452.0,,,0.0,2006,left_only,119452.0,Come Early Morning
2010-04-02,The Greatest,6000000.0,117796.0,,,1934.0,2010,left_only,115862.0,The Greatest
2012-12-07,Deadfall,6000000.0,1673635.0,,,1607284.0,2012,left_only,66351.0,Deadfall
2009-05-08,Julia,6000000.0,1365108.0,,,1300000.0,2009,left_only,65108.0,Julia
2002-04-05,Lucky Break,6000000.0,4316497.0,,,4261891.0,2002,left_only,54606.0,Lucky Break
2008-09-05,"Surfer, Dude",6000000.0,36497.0,,,0.0,2008,left_only,36497.0,"Surfer, Dude"
2015-01-23,Song One,6000000.0,437089.0,Song One,TFA,,2015.0,both,32251.0,Song One
2007-10-03,Lake of Fire,6000000.0,26007.0,,,690.0,2007,left_only,25317.0,Lake of Fire
2010-04-02,Don McKay,6000000.0,13722.0,,,0.0,2010,left_only,13722.0,Don McKay
2005-08-12,11:14,6000000.0,0.0,,,0.0,2005,left_only,0.0,11:14
2010-02-09,Icarus,6000000.0,0.0,,,0.0,2010,left_only,0.0,Icarus
1995-12-19,Men of War,6000000.0,0.0,,,0.0,1995,left_only,0.0,Men of War
2011-03-15,A Shine of Rainbows,6000000.0,0.0,,,0.0,2011,left_only,0.0,A Shine of Rainbows
2011-12-31,Freaky Deaky,6000000.0,0.0,,,0.0,2011,left_only,0.0,Freaky Deaky
2011-05-10,The Hit List,6000000.0,0.0,,,0.0,2011,left_only,0.0,The Hit List
1983-02-04,Videodrome,5952000.0,2120439.0,,,0.0,1983,left_only,2120439.0,Videodrome
1996-08-02,Emma,5900000.0,37831658.0,,,15600000.0,1996,left_only,22231658.0,Emma
2003-03-21,L\'auberge espagnole,5900000.0,3895664.0,,,0.0,2003,left_only,3895664.0,L\'auberge espagnole
1965-03-07,The Train,5800000.0,6800000.0,,,0.0,1965,left_only,6800000.0,The Train
2011-03-18,Winter in Wartime,5800000.0,9662214.0,Winter in Wartime,SPC,8700000.0,2011.0,both,542860.0,Winter in Wartime
2003-10-03,Foolproof,5800000.0,421021.0,,,190709.0,2003,left_only,230312.0,Foolproof
2012-10-05,Trade of Innocents,5800000.0,15091.0,,,0.0,2012,left_only,15091.0,Trade of Innocents
2006-09-08,Tom yum goong,5700000.0,43044087.0,,,31000000.0,2006,left_only,12044087.0,Tom yum goong
1999-08-27,Stiff Upper Lips,5700000.0,69582.0,,,0.0,1999,left_only,69582.0,Stiff Upper Lips
2012-09-07,The Inbetweeners,5700000.0,86051320.0,,,86015365.0,2012,left_only,35955.0,The Inbetweeners
2010-07-16,Valhalla Rising,5700000.0,731613.0,,,700975.0,2010,left_only,30638.0,Valhalla Rising
2003-03-12,Bend it Like Beckham,5600000.0,74566042.0,,,42022593.0,2003,left_only,32543449.0,Bend it Like Beckham
2006-09-01,Crossover,5600000.0,7009668.0,,,0.0,2006,left_only,7009668.0,Crossover
2002-06-21,Sunshine State,5600000.0,3281898.0,,,217542.0,2002,left_only,3064356.0,Sunshine State
2010-07-16,Standing Ovation,5600000.0,531806.0,,,0.0,2010,left_only,531806.0,Standing Ovation
2012-12-07,Khiladi 786,5600000.0,14683763.0,Khiladi 786,Eros,,2012.0,both,385422.0,Khiladi 786
2010-07-09,[Rec] 2,5600000.0,18527766.0,[Rec] 2,Magn.,18500000.0,2010.0,both,27766.0,[Rec] 2
1973-12-25,The Sting,5500000.0,159616327.0,,,0.0,1973,left_only,159616327.0,The Sting
1981-09-25,Chariots of Fire,5500000.0,61865947.0,,,307785.0,1981,left_only,61558162.0,Chariots of Fire
2005-02-25,Diary of a Mad Black Woman,5500000.0,50458356.0,,,52010.0,2005,left_only,50406346.0,Diary of a Mad Black Woman
1996-11-22,Shine,5500000.0,36672493.0,,,860984.0,1996,left_only,35811509.0,Shine
2013-09-27,Don Jon,5500000.0,41268579.0,Don Jon,Rela.,6000000.0,2013.0,both,24477704.0,Don Jon
1973-08-22,High Plains Drifter,5500000.0,15700000.0,,,0.0,1973,left_only,15700000.0,High Plains Drifter
2018-09-28,Hell Fest,5500000.0,18119231.0,Hell Fest,LGF,7100000.0,2018.0,both,11107431.0,Hell Fest
2003-06-06,Mambo Italiano,5500000.0,12399772.0,,,3117022.0,2003,left_only,9282750.0,Mambo Italiano
2001-07-20,Ghost World,5500000.0,8761608.0,,,2543759.0,2001,left_only,6217849.0,Ghost World
2001-12-14,Iris,5500000.0,5580479.0,,,0.0,2001,left_only,5580479.0,Iris
1980-06-06,Galaxina,5500000.0,4865000.0,,,0.0,1980,left_only,4865000.0,Galaxina
2004-11-26,Les Choristes,5500000.0,83529758.0,,,79900000.0,2004,left_only,3629758.0,Les Choristes
2003-10-03,Wonderland,5500000.0,1060512.0,,,0.0,2003,left_only,1060512.0,Wonderland
2005-07-01,De battre mon coeur s'est arrÃªtÃ©,5500000.0,8589831.0,,,7566407.0,2005,left_only,1023424.0,De battre mon coeur s'est arrÃªtÃ©
2011-04-01,Haevnen,5500000.0,15867314.0,,,14859216.0,2011,left_only,1008098.0,Haevnen
2011-10-21,Le Havre,5500000.0,13480196.0,Le Havre,Jan.,9900000.0,2011.0,both,611709.0,Le Havre
2002-05-17,Harvard Man,5500000.0,56653.0,,,0.0,2002,left_only,56653.0,Harvard Man
2011-07-15,Salvation Boulevard,5500000.0,28468.0,,,0.0,2011,left_only,28468.0,Salvation Boulevard
2015-01-23,R100,5500000.0,24956.0,,,0.0,2015,left_only,24956.0,R100
2015-05-05,Miss Julie,5500000.0,863895.0,,,863895.0,2015,left_only,0.0,Miss Julie
2008-12-31,Animals,5500000.0,0.0,,,0.0,2008,left_only,0.0,Animals
2003-03-07,Irreversible,5400000.0,8133256.0,,,7341056.0,2003,left_only,792200.0,Irreversible
2013-02-26,Tao Jie,5400000.0,4728896.0,,,4728896.0,2013,left_only,0.0,Tao Jie
2006-01-27,Rang De Basanti,5300000.0,29197694.0,,,27000000.0,2006,left_only,2197694.0,Rang De Basanti
2013-07-19,Grabbers,5300000.0,440821.0,,,440821.0,2013,left_only,0.0,Grabbers
2013-10-11,La Vie d'AdÃ¨le â Chapitres 1 & 2,5250000.0,22914479.0,,,20463975.0,2013,left_only,2450504.0,La Vie d'AdÃ¨le â Chapitres 1 & 2
2012-04-27,Hodejegerne,5250000.0,20188740.0,,,18988730.0,2012,left_only,1200010.0,Hodejegerne
2007-08-03,The Ten,5250000.0,786677.0,,,16951.0,2007,left_only,769726.0,The Ten
2000-10-27,A Room for Romeo Brass,5250000.0,20097.0,,,0.0,2000,left_only,20097.0,A Room for Romeo Brass
2017-02-24,The Girl with all the Gifts,5250000.0,4801837.0,,,4801837.0,2017,left_only,0.0,The Girl with all the Gifts
1944-08-01,Wilson,5200000.0,2000000.0,,,0.0,1944,left_only,2000000.0,Wilson
2005-08-05,Saint Ralph,5200000.0,1695126.0,,,900000.0,2005,left_only,795126.0,Saint Ralph
2011-04-22,Dum Maaro Dum,5200000.0,11633427.0,Dum Maaro Dum,FoxS,,2011.0,both,564489.0,Dum Maaro Dum
1980-10-03,Somewhere in Time,5100000.0,9709597.0,,,0.0,1980,left_only,9709597.0,Somewhere in Time
2002-04-19,My Big Fat Greek Wedding,5000000.0,374890034.0,,,133451826.0,2002,left_only,241438208.0,My Big Fat Greek Wedding
2017-02-24,Get Out,5000000.0,255367951.0,Get Out,Uni.,79400000.0,2017.0,both,176040665.0,Get Out
2017-01-20,Split,5000000.0,278964806.0,Split,Uni.,140200000.0,2017.0,both,138141585.0,Split
2011-10-21,Paranormal Activity 3,5000000.0,207039844.0,Paranormal Activity 3,Par.,103000000.0,2011.0,both,104028807.0,Paranormal Activity 3
2005-10-28,Saw II,5000000.0,152925093.0,,,65900000.0,2005,left_only,87025093.0,Saw II
2013-09-13,Insidious Chapter 2,5000000.0,161921515.0,Insidious Chapter 2,FD,78300000.0,2013.0,both,83586447.0,Insidious Chapter 2
2016-03-11,10 Cloverfield Lane,5000000.0,108286422.0,10 Cloverfield Lane,Par.,38100000.0,2016.0,both,72082999.0,10 Cloverfield Lane
2016-07-22,Lights Out,5000000.0,148806510.0,Lights Out,WB (NL),81600000.0,2016.0,both,67268835.0,Lights Out
2015-09-11,The Visit,5000000.0,98677816.0,The Visit,Uni.,33200000.0,2015.0,both,65206105.0,The Visit
2002-10-25,Jackass: The Movie,5000000.0,79282312.0,,,15000000.0,2002,left_only,64282312.0,Jackass: The Movie
2017-10-13,Happy Death Day,5000000.0,125010260.0,Happy Death Day,Uni.,69800000.0,2017.0,both,55683845.0,Happy Death Day
2012-10-19,Paranormal Activity 4,5000000.0,142817992.0,Paranormal Activity 4,Par.,88900000.0,2012.0,both,53900335.0,Paranormal Activity 4
2014-10-24,Ouija,5000000.0,103300632.0,Ouija,Uni.,52700000.0,2014.0,both,50856010.0,Ouija
1987-02-27,A Nightmare On Elm Street 3: Dream Warriors,5000000.0,44793222.0,,,0.0,1987,left_only,44793222.0,A Nightmare On Elm Street 3: Dream Warriors
2013-08-30,No se Aceptan Devoluciones,5000000.0,100486616.0,,,56019410.0,2013,left_only,44467206.0,No se Aceptan Devoluciones
2017-06-23,The Big Sick,5000000.0,53972860.0,The Big Sick,LGF,13500000.0,2017.0,both,42872467.0,The Big Sick
1975-05-16,The Return of the Pink Panther,5000000.0,41833347.0,,,0.0,1975,left_only,41833347.0,The Return of the Pink Panther
2019-05-31,MA,5000000.0,44300625.0,,,8251085.0,2019,left_only,36049540.0,MA
1953-09-16,The Robe,5000000.0,36008303.0,,,8303.0,1953,left_only,36000000.0,The Robe
1991-09-13,Freddyâs Dead: The Final Nightmare,5000000.0,34872033.0,,,0.0,1991,left_only,34872033.0,Freddyâs Dead: The Final Nightmare
2003-12-24,Monster,5000000.0,64240813.0,,,29771603.0,2003,left_only,34469210.0,Monster
2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,90904854.0,Paranormal Activity: The Marked Ones,Par.,58400000.0,2014.0,both,32462372.0,Paranormal Activity: The Marked Ones
1954-12-23,"20,000 Leagues Under the Sea",5000000.0,28200000.0,,,0.0,1954,left_only,28200000.0,"20,000 Leagues Under the Sea"
1916-12-24,"20,000 Leagues Under the Sea",200000.0,8000000.0,,,0.0,1916,left_only,8000000.0,"20,000 Leagues Under the Sea"
2014-04-11,Oculus,5000000.0,44115496.0,Oculus,Rela.,16300000.0,2014.0,both,27695246.0,Oculus
2013-11-01,Dallas Buyers Club,5000000.0,60611845.0,Dallas Buyers Club,Focus,27900000.0,2013.0,both,27298285.0,Dallas Buyers Club
2015-08-26,No Escape,5000000.0,42844516.0,No Escape,Wein.,27100000.0,2015.0,both,27288872.0,No Escape
1980-10-03,The Elephant Man,5000000.0,26010864.0,,,0.0,1980,left_only,26010864.0,The Elephant Man
2015-02-27,The Lazarus Effect,5000000.0,38359310.0,The Lazarus Effect,Rela.,12600000.0,2015.0,both,25801570.0,The Lazarus Effect
2001-03-16,Memento,5000000.0,39723096.0,,,14178229.0,2001,left_only,25544867.0,Memento
2011-08-26,Our Idiot Brother,5000000.0,25861249.0,Our Idiot Brother,Wein.,,2011.0,both,24814830.0,Our Idiot Brother
2018-03-09,The Strangers: Prey at Night,5000000.0,29960051.0,,,5528579.0,2018,left_only,24431472.0,The Strangers: Prey at Night
2006-07-21,Clerks II,5000000.0,27342246.0,,,3194178.0,2006,left_only,24148068.0,Clerks II
1998-04-08,The Players Club,5000000.0,23047939.0,,,0.0,1998,left_only,23047939.0,The Players Club
2000-10-13,Billy Elliot,5000000.0,109253745.0,,,87258482.0,2000,left_only,21995263.0,Billy Elliot
2013-07-05,The Way Way Back,5000000.0,26853810.0,,,5351120.0,2013,left_only,21502690.0,The Way Way Back
2014-08-29,"As Above, So Below",5000000.0,41824066.0,,,20601751.0,2014,left_only,21222315.0,"As Above, So Below"
2016-04-01,Godâs Not Dead 2,5000000.0,23551286.0,,,2778217.0,2016,left_only,20773069.0,Godâs Not Dead 2
1997-12-17,The Apostle,5000000.0,21277770.0,,,544285.0,1997,left_only,20733485.0,The Apostle
1982-11-03,The Man From Snowy River,5000000.0,20659423.0,,,0.0,1982,left_only,20659423.0,The Man From Snowy River
1991-10-23,House Party 2,5000000.0,19438638.0,,,0.0,1991,left_only,19438638.0,House Party 2
1999-03-26,Doug's 1st Movie,5000000.0,19421271.0,,,0.0,1999,left_only,19421271.0,Doug's 1st Movie
2016-02-19,Race,5000000.0,23745772.0,,,4630581.0,2016,left_only,19115191.0,Race
1981-09-18,Mommie Dearest,5000000.0,25032000.0,,,6000000.0,1981,left_only,19032000.0,Mommie Dearest
2015-01-16,Still Alice,5000000.0,41699612.0,Still Alice,SPC,25100000.0,2015.0,both,18656400.0,Still Alice
1988-10-01,Halloween 4: The Return of Michael Myers,5000000.0,17768757.0,,,0.0,1988,left_only,17768757.0,Halloween 4: The Return of Michael Myers
2011-09-02,Apollo 18,5000000.0,26517819.0,Apollo 18,W/Dim.,7900000.0,2011.0,both,17686929.0,Apollo 18
2018-03-23,"Paul, Apostle of Christ",5000000.0,25529498.0,"Paul, Apostle of Christ",Affirm,5500000.0,2018.0,both,17547999.0,"Paul, Apostle of Christ"
2014-10-10,Addicted,5000000.0,17499242.0,Addicted,LGF,,2014.0,both,17390770.0,Addicted
2001-08-31,O (Othello),5000000.0,16017403.0,,,0.0,2001,left_only,16017403.0,O (Othello)
1995-09-29,Halloween: The Curse of Michael Myers,5000000.0,15126948.0,,,0.0,1995,left_only,15126948.0,Halloween: The Curse of Michael Myers
1954-08-24,The Egyptian,5000000.0,15000000.0,,,0.0,1954,left_only,15000000.0,The Egyptian
1997-11-07,Eve's Bayou,5000000.0,14843425.0,,,0.0,1997,left_only,14843425.0,Eve's Bayou
1981-04-10,Nighthawks,5000000.0,19600000.0,,,5000000.0,1981,left_only,14600000.0,Nighthawks
1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,14343976.0,,,0.0,1989,left_only,14343976.0,Friday the 13th Part VIII: Jason Takes Manhattan
2013-03-15,Spring Breakers,5000000.0,31149251.0,Spring Breakers,A24,17600000.0,2013.0,both,14124286.0,Spring Breakers
2017-06-09,It Comes at Night,5000000.0,19720203.0,,,5735086.0,2017,left_only,13985117.0,It Comes at Night
2002-03-15,Y Tu MamÃ¡ TambiÃ©n,5000000.0,33649881.0,,,20000000.0,2002,left_only,13649881.0,Y Tu MamÃ¡ TambiÃ©n
2004-09-24,Shaun of the Dead,5000000.0,30332385.0,,,16789511.0,2004,left_only,13542874.0,Shaun of the Dead
2008-10-31,The Haunting of Molly Hartley,5000000.0,15318257.0,,,1875845.0,2008,left_only,13442412.0,The Haunting of Molly Hartley
2016-07-15,Hillaryâs America: The Secret History of the Democratic Party,5000000.0,13099931.0,,,0.0,2016,left_only,13099931.0,Hillaryâs America: The Secret History of the Democratic Party
1996-06-21,Lone Star,5000000.0,12961389.0,,,0.0,1996,left_only,12961389.0,Lone Star
1986-03-27,April Fool's Day,5000000.0,12947763.0,,,0.0,1986,left_only,12947763.0,April Fool's Day
1982-04-02,Diner,5000000.0,12592907.0,,,0.0,1982,left_only,12592907.0,Diner
2017-03-03,Before I Fall,5000000.0,18945682.0,Before I Fall,ORF,,2017.0,both,12241072.0,Before I Fall
1983-04-15,Lone Wolf McQuade,5000000.0,12232628.0,,,0.0,1983,left_only,12232628.0,Lone Wolf McQuade
2009-03-13,Sunshine Cleaning,5000000.0,17329337.0,,,5266779.0,2009,left_only,12062558.0,Sunshine Cleaning
2016-01-29,Fifty Shades of Black,5000000.0,22113075.0,Fifty Shades of Black,ORF,10500000.0,2016.0,both,11686940.0,Fifty Shades of Black
1957-12-14,A Farewell To Arms,5000000.0,11017403.0,,,17403.0,1957,left_only,11000000.0,A Farewell To Arms
1959-01-01,Solomon and Sheba,5000000.0,11014961.0,,,14961.0,1959,left_only,11000000.0,Solomon and Sheba
1982-08-20,The Beastmaster,5000000.0,10751126.0,,,0.0,1982,left_only,10751126.0,The Beastmaster
2009-01-09,Not Easily Broken,5000000.0,10732909.0,,,160167.0,2009,left_only,10572742.0,Not Easily Broken
2014-05-09,Momsâ Night Out,5000000.0,10537341.0,,,107634.0,2014,left_only,10429707.0,Momsâ Night Out
2017-03-17,The Belko Experiment,5000000.0,11792942.0,,,1626122.0,2017,left_only,10166820.0,The Belko Experiment
2016-03-11,The Perfect Match,5000000.0,10182050.0,The Perfect Match,LGF,745000.0,2016.0,both,9669521.0,The Perfect Match
2000-10-06,Digimon: The Movie,5000000.0,16628751.0,,,7000000.0,2000,left_only,9628751.0,Digimon: The Movie
2004-05-28,Saved!,5000000.0,10206551.0,,,1320391.0,2004,left_only,8886160.0,Saved!
2003-05-09,Les invasions barbares,5000000.0,25913869.0,,,17453869.0,2003,left_only,8460000.0,Les invasions barbares
1976-03-11,Robin and Marian,5000000.0,8000000.0,,,0.0,1976,left_only,8000000.0,Robin and Marian
1978-12-22,Force 10 from Navarone,5000000.0,7100000.0,,,0.0,1978,left_only,7100000.0,Force 10 from Navarone
2001-04-27,The Forsaken,5000000.0,6755271.0,,,0.0,2001,left_only,6755271.0,The Forsaken
2018-09-21,Fahrenheit 11/9,5000000.0,6653715.0,,,301409.0,2018,left_only,6352306.0,Fahrenheit 11/9
1989-07-21,UHF,5000000.0,6157157.0,,,0.0,1989,left_only,6157157.0,UHF
2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,16515203.0,Sea Rex 3D: Journey to a Prehistoric World,3D,9900000.0,2010.0,both,6096582.0,Sea Rex 3D: Journey to a Prehistoric World
2006-01-06,Grandmaâs Boy,5000000.0,6590172.0,,,500000.0,2006,left_only,6090172.0,Grandmaâs Boy
1998-08-14,Slums of Beverly Hills,5000000.0,5502773.0,,,0.0,1998,left_only,5502773.0,Slums of Beverly Hills
1969-05-28,Once Upon a Time in the West,5000000.0,5378425.0,,,56917.0,1969,left_only,5321508.0,Once Upon a Time in the West
2001-07-13,Made,5000000.0,5476060.0,,,167353.0,2001,left_only,5308707.0,Made
2004-11-19,La mala educaciÃ³n,5000000.0,40311842.0,,,35100000.0,2004,left_only,5211842.0,La mala educaciÃ³n
2009-06-12,Moon,5000000.0,10676073.0,,,5665910.0,2009,left_only,5010163.0,Moon
2015-09-11,90 Minutes in Heaven,5000000.0,4816142.0,,,0.0,2015,left_only,4816142.0,90 Minutes in Heaven
2016-12-02,Incarnate,5000000.0,9371036.0,Incarnate,BH Tilt,1500000.0,2016.0,both,4799774.0,Incarnate
2006-05-12,Keeping Up with the Steins,5000000.0,4414753.0,,,75512.0,2006,left_only,4339241.0,Keeping Up with the Steins
1997-10-10,The Sweet Hereafter,5000000.0,7951247.0,,,3644550.0,1997,left_only,4306697.0,The Sweet Hereafter
2008-08-06,Bottle Shock,5000000.0,4815890.0,,,737283.0,2008,left_only,4078607.0,Bottle Shock
2011-02-25,Des Hommes et Des Dieux,5000000.0,46263525.0,,,42308874.0,2011,left_only,3954651.0,Des Hommes et Des Dieux
1982-08-27,Jekyll and Hyde... Together Again,5000000.0,3707583.0,,,0.0,1982,left_only,3707583.0,Jekyll and Hyde... Together Again
2017-03-03,Table 19,5000000.0,4620399.0,Table 19,FoxS,1400000.0,2017.0,both,3614896.0,Table 19
2016-04-15,Green Room,5000000.0,3807503.0,Green Room,A24,,2016.0,both,3220371.0,Green Room
2018-03-09,Thoroughbreds,5000000.0,3187302.0,,,114697.0,2018,left_only,3072605.0,Thoroughbreds
1994-11-16,Heavenly Creatures,5000000.0,5438120.0,,,2392034.0,1994,left_only,3046086.0,Heavenly Creatures
