release_date,production_budget,worldwide_gross,studio,foreign_gross,year,budget_merge,domestic_gross,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,_merge
2015-08-14,28000000.0,202182981.0,Uni.,40400000.0,2015.0,both,161197785.0,Straight Outta Compton,tt1398426,147,7.9,175029.0,25.0,25.0,both
2015-02-06,179000000.0,181982519.0,WB,136600000.0,2015.0,both,47482519.0,Jupiter Ascending,tt1617661,127,5.3,174760.0,43.0,43.0,both
2015-01-09,48000000.0,327656424.0,Fox,237200000.0,2015.0,both,89256424.0,Taken 3,tt2446042,108,6.0,174681.0,35.0,35.0,both
2004-12-10,50000000.0,34806726.0,,10800000.0,2004,left_only,24006726.0,The Life Aquatic with Steve Zissou,tt0362270,119,7.3,174681.0,43.0,43.0,both
2000-12-15,25000000.0,152500343.0,,81190583.0,2000,left_only,71309760.0,Chocolat,tt0241303,121,7.2,174595.0,37.0,37.0,both
1996-11-15,35000000.0,231710008.0,,152993634.0,1996,left_only,78716374.0,The English Patient,tt0116209,162,7.4,174484.0,,,both
2006-10-27,10000000.0,163876815.0,,83638091.0,2006,left_only,80238724.0,Saw III,tt0489270,108,6.2,174417.0,35.0,35.0,both
1995-07-01,13700000.0,56598476.0,,0.0,1995,left_only,56598476.0,Clueless,tt0112697,97,6.8,174361.0,37.0,37.0,both
1991-06-14,50000000.0,390500000.0,,225006092.0,1991,left_only,165493908.0,Robin Hood: Prince of Thieves,tt0102798,143,6.9,173981.0,46.0,46.0,both
2000-12-15,100000000.0,169296573.0,,80000000.0,2000,left_only,89296573.0,The Emperor's New Groove,tt0120917,78,7.3,173722.0,,,both
1990-03-02,30000000.0,200500000.0,,79790134.0,1990,left_only,120709866.0,The Hunt for Red October,tt0099810,135,7.6,173676.0,,,both
2001-06-08,80000000.0,147080413.0,,77307444.0,2001,left_only,69772969.0,Swordfish,tt0244244,99,6.5,173597.0,41.0,41.0,both
,,,FUN,353000000.0,2017.0,right_only,,Your Name.,tt5311514,106,8.4,173359.0,51.0,51.0,both
2014-10-10,70000000.0,220241723.0,Uni.,160800000.0,2014.0,both,55991880.0,Dracula Untold,tt0829150,92,6.3,173194.0,44.0,44.0,both
2010-02-12,95000000.0,223050874.0,,134282571.0,2010,left_only,88768303.0,Percy Jackson & the Olympians: The Lightning Thief,tt0814255,118,5.9,173167.0,48.0,48.0,both
,,,WB,157500000.0,2018.0,right_only,,Ocean's 8,tt5164214,110,6.2,173075.0,47.0,47.0,both
2012-02-17,65000000.0,156974557.0,Fox,101700000.0,2012.0,both,54760791.0,This Means War,tt1596350,103,6.3,173061.0,38.0,38.0,both
2008-09-26,80000000.0,180585259.0,,79144516.0,2008,left_only,101440743.0,Eagle Eye,tt1059786,118,6.6,173034.0,38.0,38.0,both
2007-11-21,85000000.0,340384141.0,,212677264.0,2007,left_only,127706877.0,Enchanted,tt0461770,107,7.0,173024.0,41.0,41.0,both
2000-06-21,42000000.0,227793915.0,,121000000.0,2000,left_only,106793915.0,Chicken Run,tt0120630,84,7.0,173016.0,,,both
2005-06-03,88000000.0,105021488.0,,43371577.0,2005,left_only,61649911.0,Cinderella Man,tt0352248,144,8.0,172759.0,32.0,32.0,both
2000-11-03,90000000.0,259736090.0,,134430545.0,2000,left_only,125305545.0,Charlie's Angels,tt0160127,98,5.5,172653.0,40.0,40.0,both
2001-08-13,48000000.0,50315140.0,,0.0,2001,left_only,50315140.0,K-PAX,tt0272152,120,7.4,172560.0,30.0,30.0,both
1996-05-10,88000000.0,495700000.0,,254011615.0,1996,left_only,241688385.0,Twister,tt0117998,113,6.4,172264.0,,,both
2005-11-04,72000000.0,96947540.0,,34300000.0,2005,left_only,62647540.0,Jarhead,tt0418763,125,7.0,172100.0,31.0,31.0,both
2006-09-27,6000000.0,49155371.0,,31548687.0,2006,left_only,17606684.0,The Last King of Scotland,tt0455590,123,7.7,172045.0,36.0,36.0,both
2014-10-10,50000000.0,76119388.0,WB,37300000.0,2014.0,both,47119388.0,The Judge,tt1872194,141,7.4,171934.0,40.0,40.0,both
2009-05-22,150000000.0,402231063.0,,224987342.0,2009,left_only,177243721.0,Night at the Museum: Battle of the Smithsonian,tt1078912,105,6.0,171897.0,46.0,46.0,both
1994-10-28,55000000.0,196565669.0,,125000000.0,1994,left_only,71565669.0,Stargate,tt0111282,116,7.1,171701.0,35.0,35.0,both
1992-10-02,42000000.0,66787173.0,,47300000.0,1992,left_only,19487173.0,Hero,tt0299977,120,7.9,171369.0,49.0,49.0,both
2012-02-03,15000000.0,128955898.0,CBS,73400000.0,2012.0,both,54333290.0,The Woman in Black,tt1596365,95,6.4,171233.0,35.0,35.0,both
2002-08-09,70000000.0,267200000.0,,125270000.0,2002,left_only,141930000.0,xXx,tt0295701,124,5.9,171058.0,34.0,34.0,both
2017-12-08,11000000.0,53797409.0,Neon,23900000.0,2017.0,both,30014534.0,"I, Tonya",tt5580036,119,7.5,170798.0,41.0,41.0,both
2008-03-07,20000000.0,66143005.0,,36082345.0,2008,left_only,30060660.0,The Bank Job,tt0200465,111,7.2,170705.0,36.0,36.0,both
2016-08-12,19000000.0,141344255.0,Sony,43000000.0,2016.0,both,97670358.0,Sausage Party,tt1700841,89,6.1,170672.0,37.0,37.0,both
2013-03-27,140000000.0,375740705.0,Par.,253200000.0,2013.0,both,122523060.0,G.I. Joe: Retaliation,tt1583421,110,5.8,170654.0,44.0,44.0,both
2016-08-19,50000000.0,86234503.0,WB,43200000.0,2016.0,both,43034523.0,War Dogs,tt2005151,114,7.1,170375.0,34.0,34.0,both
2008-10-31,24000000.0,36856306.0,,5398360.0,2008,left_only,31457946.0,Zack and Miri Make a Porno,tt1007028,101,6.5,170326.0,36.0,36.0,both
2000-03-17,50000000.0,257805243.0,,132256558.0,2000,left_only,125548685.0,Erin Brockovich,tt0195685,131,7.3,169479.0,35.0,35.0,both
2015-05-22,170000000.0,206627518.0,BV,115700000.0,2015.0,both,93436322.0,Tomorrowland,tt1964418,130,6.4,168768.0,50.0,50.0,both
2017-07-28,30000000.0,98345423.0,Focus,48300000.0,2017.0,both,51573925.0,Atomic Blonde,tt2406566,115,6.7,168487.0,42.0,42.0,both
1998-09-25,55000000.0,70692101.0,,29081217.0,1998,left_only,41610884.0,Ronin,tt0122690,122,7.3,168339.0,,,both
1998-12-23,52000000.0,97709034.0,,61308543.0,1998,left_only,36400491.0,The Thin Red Line,tt0120863,170,7.6,168282.0,,,both
,,,SPC,23900000.0,2015.0,right_only,,Wild Tales,tt3011894,122,8.1,168193.0,50.0,50.0,both
1984-06-22,8000000.0,90815558.0,Sony,182500000.0,2010.0,both,90815558.0,The Karate Kid,tt0087538,126,7.2,168119.0,38.0,38.0,both
2002-05-17,27000000.0,130759651.0,,89956651.0,2002,left_only,40803000.0,About a Boy,tt0276751,101,7.0,168096.0,37.0,37.0,both
,,,Uni.,44100000.0,2014.0,right_only,,A Million Ways to Die in the West,tt2557490,116,6.1,168016.0,,,both
1995-08-25,7000000.0,25532388.0,,0.0,1995,left_only,25532388.0,Desperado,tt0112851,104,7.2,167767.0,,,both
2010-06-04,40000000.0,91455875.0,Uni.,30300000.0,2010.0,both,61153526.0,Get Him to the Greek,tt1226229,109,6.4,167243.0,33.0,33.0,both
2002-12-19,4500000.0,25344490.0,,12259895.0,2002,left_only,13084595.0,25th Hour,tt0307901,135,7.6,167240.0,36.0,36.0,both
1999-08-04,50000000.0,31333917.0,,8174612.0,1999,left_only,23159305.0,The Iron Giant,tt0129167,86,8.0,167116.0,,,both
2004-11-10,170000000.0,311365187.0,,124140582.0,2004,left_only,187224605.0,The Polar Express,tt0338348,100,6.6,167075.0,47.0,47.0,both
1987-06-24,22700000.0,38119483.0,,0.0,1987,left_only,38119483.0,Spaceballs,tt0094012,96,7.1,167060.0,39.0,39.0,both
1991-11-15,35000000.0,182291969.0,,103200000.0,1991,left_only,79091969.0,Cape Fear,tt0101540,128,7.3,166976.0,41.0,41.0,both
2009-09-25,80000000.0,119668350.0,,81090578.0,2009,left_only,38577772.0,Surrogates,tt0986263,89,6.3,166974.0,38.0,38.0,both
1998-07-10,68000.0,4678513.0,,1457361.0,1998,left_only,3221152.0,Pi,tt0138704,84,7.4,166835.0,,,both
2017-04-21,90000000.0,10551417.0,,2327129.0,2017,left_only,8224288.0,The Promise,tt4776998,133,6.0,166717.0,29.0,29.0,both
2006-01-06,4800000.0,82241110.0,,34914637.0,2006,left_only,47326473.0,Hostel,tt0450278,94,5.9,165903.0,29.0,29.0,both
2013-01-18,15000000.0,148095566.0,Uni.,74800000.0,2013.0,both,71628180.0,Mama,tt2023587,100,6.2,165873.0,36.0,36.0,both
2006-11-17,85000000.0,385000317.0,,187000000.0,2006,left_only,198000317.0,Happy Feet,tt0366548,108,6.4,165873.0,35.0,35.0,both
1998-07-17,65000000.0,233700000.0,,139871255.0,1998,left_only,93828745.0,The Mask of Zorro,tt0120746,136,6.7,165213.0,,,both
2014-08-15,100000000.0,209461378.0,LGF,175300000.0,2014.0,both,39322544.0,The Expendables 3,tt2333784,126,6.1,164980.0,44.0,44.0,both
1998-12-11,10000000.0,19080435.0,,1975216.0,1998,left_only,17105219.0,Rushmore,tt0128445,93,7.7,164825.0,,,both
2007-09-21,30000000.0,15313631.0,,11404482.0,2007,left_only,3909149.0,The Assassination of Jesse James by the Coward Robert Ford,tt0443680,160,7.5,164805.0,39.0,39.0,both
1995-06-10,55000000.0,347100000.0,,205520227.0,1995,left_only,141579773.0,Pocahontas,tt0114148,81,6.7,164774.0,,,both
2013-12-18,50000000.0,172185754.0,Par.,46300000.0,2013.0,both,127352707.0,Anchorman 2: The Legend Continues,tt1229340,119,6.3,164703.0,38.0,38.0,both
2000-03-31,20000000.0,47881663.0,,20604608.0,2000,left_only,27277055.0,High Fidelity,tt0146882,113,7.5,164678.0,,,both
2011-05-27,35000000.0,61721826.0,FoxS,41000000.0,2011.0,both,13305665.0,The Tree of Life,tt0478304,139,6.8,164440.0,42.0,42.0,both
2013-04-26,10000000.0,31556959.0,RAtt.,11000000.0,2013.0,both,21590086.0,Mud,tt1935179,130,7.4,163753.0,28.0,28.0,both
2015-09-18,53000000.0,98837872.0,WB,37200000.0,2015.0,both,62575678.0,Black Mass,tt1355683,123,6.9,163740.0,38.0,38.0,both
2003-07-11,78000000.0,179265204.0,,112800000.0,2003,left_only,66465204.0,The League of Extraordinary Gentlemen,tt0311429,110,5.8,163718.0,45.0,45.0,both
2016-10-07,45000000.0,174278214.0,Strand,97100.0,2010.0,both,75395035.0,The Girl on the Train,tt3631112,112,6.5,163681.0,43.0,43.0,both
2017-11-22,30000000.0,150807172.0,Focus,94400000.0,2017.0,both,56443120.0,Darkest Hour,tt4555426,125,7.4,163314.0,44.0,44.0,both
2011-11-11,9400000.0,21817298.0,Magn.,12900000.0,2011.0,both,3030848.0,Melancholia,tt1527186,135,7.2,163253.0,37.0,37.0,both
2006-08-04,73000000.0,162870525.0,,14657148.0,2006,left_only,148213377.0,Talladega Nights: The Ballad of Ricky Bobby,tt0415306,108,6.6,163213.0,38.0,38.0,both
2017-12-13,90000000.0,0.0,,0.0,2017,left_only,0.0,Bright,tt5519340,117,6.3,162995.0,22.0,22.0,both
2004-10-01,75000000.0,371917043.0,,210505043.0,2004,left_only,161412000.0,Shark Tale,tt0307453,90,6.0,162987.0,43.0,43.0,both
2016-06-24,165000000.0,384169424.0,Fox,286500000.0,2016.0,both,103144286.0,Independence Day: Resurgence,tt1628841,120,5.2,162854.0,47.0,47.0,both
2005-05-13,6500000.0,11745931.0,,9405974.0,2005,left_only,2339957.0,Layer Cake,tt0375912,105,7.3,162834.0,35.0,35.0,both
2018-12-31,40000000.0,0.0,,0.0,2018,left_only,0.0,The Crow,tt0109506,102,7.6,162721.0,35.0,35.0,both
2004-12-08,65000000.0,131353165.0,,78955776.0,2004,left_only,52397389.0,Blade: Trinity,tt0359013,113,5.9,162641.0,32.0,32.0,both
1982-05-21,2000000.0,24600832.0,,0.0,1982,left_only,24600832.0,Mad Max 2: The Road Warrior,tt0082694,96,7.6,162433.0,50.0,50.0,both
1994-09-30,18000000.0,5828466.0,,0.0,1994,left_only,5828466.0,Ed Wood,tt0109707,127,7.8,162390.0,29.0,29.0,both
2002-06-21,80000000.0,245800000.0,,100028473.0,2002,left_only,145771527.0,Lilo & Stitch,tt0275847,85,7.2,162387.0,37.0,37.0,both
2000-03-10,38000000.0,58394308.0,,39740562.0,2000,left_only,18653746.0,The Ninth Gate,tt0142688,133,6.7,162236.0,,,both
2011-08-05,52000000.0,75997067.0,Uni.,38400000.0,2011.0,both,37243418.0,The Change-Up,tt1488555,112,6.3,162138.0,38.0,38.0,both
2008-11-26,20000000.0,57293371.0,,25452072.0,2008,left_only,31841299.0,Milk,tt1013753,128,7.5,161757.0,35.0,35.0,both
2007-10-19,30000000.0,80276156.0,,40707160.0,2007,left_only,39568996.0,30 Days of Night,tt0389722,113,6.6,161145.0,36.0,36.0,both
1951-09-18,1200000.0,3700000.0,,0.0,1951,left_only,3700000.0,The Day the Earth Stood Still,tt0970416,104,5.5,160923.0,43.0,43.0,both
2008-12-12,80000000.0,237370350.0,,158003372.0,2008,left_only,79366978.0,The Day the Earth Stood Still,tt0970416,104,5.5,160923.0,43.0,43.0,both
2018-11-23,15000000.0,94113929.0,FoxS,61600000.0,2018.0,both,34366783.0,The Favourite,tt5083738,119,7.5,160892.0,45.0,45.0,both
2014-03-14,66000000.0,194169619.0,BV,159700000.0,2014.0,both,43568507.0,Need for Speed,tt2369135,132,6.4,160432.0,,,both
,,,A24,2400000.0,2014.0,right_only,,Enemy,tt2316411,91,6.9,159898.0,36.0,36.0,both
2004-11-24,155000000.0,167297191.0,,133000000.0,2004,left_only,34297191.0,Alexander,tt0346491,175,5.6,159860.0,49.0,49.0,both
1993-09-24,6900000.0,7950889.0,,0.0,1993,left_only,7950889.0,Dazed and Confused,tt0106677,102,7.6,159731.0,31.0,31.0,both
2016-07-01,180000000.0,348902025.0,WB,230100000.0,2016.0,both,126643061.0,The Legend of Tarzan,tt0918940,110,6.2,159611.0,43.0,43.0,both
2013-06-28,43000000.0,229727774.0,Fox,70300000.0,2013.0,both,159581587.0,The Heat,tt2404463,117,6.6,159381.0,41.0,41.0,both
2007-11-16,150000000.0,195080579.0,,112800000.0,2007,left_only,82280579.0,Beowulf,tt0442933,115,6.2,159268.0,34.0,34.0,both
2010-03-26,36000000.0,65967750.0,MGM,14300000.0,2010.0,both,50269859.0,Hot Tub Time Machine,tt1231587,101,6.4,159248.0,35.0,35.0,both
2010-09-10,57500000.0,295874190.0,SGem,240100000.0,2010.0,both,60128566.0,Resident Evil: Afterlife,tt1220634,96,5.8,159217.0,38.0,38.0,both
1999-12-21,24000000.0,28871190.0,,0.0,1999,left_only,28871190.0,"Girl, Interrupted",tt0172493,127,7.3,159161.0,37.0,37.0,both
1998-05-08,80000000.0,349464664.0,,209000000.0,1998,left_only,140464664.0,Deep Impact,tt0120647,120,6.2,159087.0,,,both
1993-02-19,11000000.0,21502976.0,,10000000.0,1993,left_only,11502976.0,Army of Darkness,tt0106308,81,7.5,158985.0,52.0,52.0,both
1989-08-09,70000000.0,54243125.0,,0.0,1989,left_only,54243125.0,The Abyss,tt0096754,171,7.6,158815.0,43.0,43.0,both
2009-02-06,40000000.0,181053657.0,,87100004.0,2009,left_only,93953653.0,He's Just Not That Into You,tt1001508,129,6.4,158578.0,40.0,40.0,both
2005-05-27,82000000.0,191558505.0,,33439045.0,2005,left_only,158119460.0,The Longest Yard,tt0398165,113,6.4,158505.0,34.0,34.0,both
,,,Focus,53100000.0,2015.0,right_only,,The Danish Girl,tt0810819,119,7.1,158358.0,42.0,42.0,both
2007-11-21,24000000.0,99135571.0,,59447877.0,2007,left_only,39687694.0,Hitman,tt0465494,100,6.3,158297.0,28.0,28.0,both
2011-11-11,75000000.0,211562435.0,Rela.,143400000.0,2011.0,both,83504017.0,Immortals,tt1253864,110,6.0,158207.0,38.0,38.0,both
1984-12-05,15000000.0,316300000.0,,81539522.0,1984,left_only,234760478.0,Beverly Hills Cop,tt0086960,105,7.3,158051.0,42.0,42.0,both
2012-06-08,145000000.0,746921271.0,P/DW,530500000.0,2012.0,both,216391482.0,Madagascar 3: Europe's Most Wanted,tt1277953,95,6.8,157847.0,52.0,52.0,both
1999-10-01,48000000.0,107752036.0,,47100000.0,1999,left_only,60652036.0,Three Kings,tt0120188,114,7.1,157759.0,,,both
2001-04-27,8000000.0,19585.0,,0.0,2001,left_only,19585.0,Akira,tt0094625,124,8.0,157688.0,44.0,44.0,both
1996-11-15,80000000.0,250200000.0,,159736466.0,1996,left_only,90463534.0,Space Jam,tt0117705,88,6.4,157510.0,,,both
2018-03-02,69000000.0,145951861.0,Fox,104700000.0,2018.0,both,46874505.0,Red Sparrow,tt2873282,140,6.6,157471.0,46.0,46.0,both
2004-07-07,90000000.0,203877963.0,,152000000.0,2004,left_only,51877963.0,King Arthur,tt0349683,126,6.3,157059.0,42.0,42.0,both
2004-10-15,20000000.0,50948811.0,,18173977.0,2004,left_only,32774834.0,Team America: World Police,tt0372588,98,7.2,156827.0,34.0,34.0,both
2014-12-12,140000000.0,268314513.0,Fox,203200000.0,2014.0,both,65014513.0,Exodus: Gods and Kings,tt1528100,150,6.0,156820.0,47.0,47.0,both
1999-11-05,68000000.0,60265197.0,,31300000.0,1999,left_only,28965197.0,The Insider,tt0140352,157,7.8,156208.0,,,both
2013-07-19,84000000.0,141507355.0,,88244795.0,2013,left_only,53262560.0,RED 2,tt1821694,116,6.6,156148.0,41.0,41.0,both
2017-07-21,180000000.0,215098356.0,STX,184700000.0,2017.0,both,40479370.0,Valerian and the City of a Thousand Planets,tt2239822,136,6.5,155996.0,44.0,44.0,both
2018-10-12,60000000.0,105203825.0,Uni.,60800000.0,2018.0,both,44936545.0,First Man,tt1213641,141,7.3,155825.0,43.0,43.0,both
2006-05-19,80000000.0,343397247.0,,188377907.0,2006,left_only,155019340.0,Over the Hedge,tt0327084,83,6.7,155609.0,48.0,48.0,both
2006-03-10,17000000.0,70355813.0,,28576950.0,2006,left_only,41778863.0,The Hills Have Eyes,tt0454841,107,6.4,155234.0,35.0,35.0,both
2000-05-19,16000000.0,119739110.0,,51213501.0,2000,left_only,68525609.0,Road Trip,tt0215129,93,6.4,154645.0,31.0,31.0,both
2017-05-25,60000000.0,175863783.0,Par.,119800000.0,2017.0,both,58060186.0,Baywatch,tt1469304,116,5.5,154582.0,43.0,43.0,both
2007-03-30,61000000.0,145594548.0,,27000000.0,2007,left_only,118594548.0,Blades of Glory,tt0445934,93,6.3,154542.0,30.0,30.0,both
2008-11-26,40000000.0,107235592.0,,75520530.0,2008,left_only,31715062.0,Transporter 3,tt1129442,104,6.1,154429.0,33.0,33.0,both
2015-03-13,95000000.0,534551353.0,,333400000.0,2015,left_only,201151353.0,Cinderella,tt1661199,105,6.9,154384.0,48.0,48.0,both
1950-02-15,2900000.0,263591415.0,,178591415.0,1950,left_only,85000000.0,Cinderella,tt1661199,105,6.9,154384.0,48.0,48.0,both
2014-11-26,40000000.0,105945357.0,WB,53200000.0,2014.0,both,54445357.0,Horrible Bosses 2,tt2170439,108,6.3,153932.0,40.0,40.0,both
1992-05-15,35000000.0,319700000.0,,174968473.0,1992,left_only,144731527.0,Lethal Weapon 3,tt0104714,118,6.7,153691.0,43.0,43.0,both
2010-02-19,45000000.0,65532491.0,Sum.,44700000.0,2010.0,both,15541549.0,The Ghost Writer,tt1139328,128,7.2,153622.0,44.0,44.0,both
2009-12-11,95000000.0,94894448.0,,50780216.0,2009,left_only,44114232.0,The Lovely Bones,tt0380510,135,6.7,153574.0,43.0,43.0,both
2011-06-24,200000000.0,560155383.0,BV,370700000.0,2011.0,both,191450875.0,Cars 2,tt1216475,106,6.1,153455.0,46.0,46.0,both
2016-06-17,50000000.0,217194805.0,WB (NL),89500000.0,2016.0,both,127440871.0,Central Intelligence,tt1489889,107,6.3,153445.0,37.0,37.0,both
2007-10-05,21500000.0,92987651.0,,43953769.0,2007,left_only,49033882.0,Michael Clayton,tt0465538,119,7.2,153427.0,31.0,31.0,both
1998-03-13,35000000.0,56968169.0,,0.0,1998,left_only,56968169.0,The Man in the Iron Mask,tt0120744,132,6.5,153300.0,,,both
2011-01-14,110000000.0,229155503.0,Sony,129000000.0,2011.0,both,98780042.0,The Green Hornet,tt0990407,119,5.8,153258.0,38.0,38.0,both
1997-08-15,60000000.0,26673242.0,,0.0,1997,left_only,26673242.0,Event Horizon,tt0119081,96,6.7,153238.0,,,both
2013-04-05,17000000.0,97778356.0,,43538500.0,2013,left_only,54239856.0,Evil Dead,tt1288558,91,6.5,153192.0,46.0,46.0,both
2000-06-30,120000000.0,328711434.0,,146093000.0,2000,left_only,182618434.0,The Perfect Storm,tt0177971,130,6.4,153049.0,40.0,40.0,both
2012-11-21,145000000.0,306900902.0,P/DW,203500000.0,2012.0,both,103412758.0,Rise of the Guardians,tt1446192,97,7.3,152679.0,48.0,48.0,both
1997-12-12,24000000.0,172363301.0,,71000000.0,1997,left_only,101363301.0,Scream 2,tt0120082,120,6.2,152594.0,,,both
2016-10-28,75000000.0,219519367.0,Sony,185700000.0,2016.0,both,34343574.0,Inferno,tt3062096,121,6.2,152546.0,34.0,34.0,both
1986-04-18,25000000.0,23506237.0,Uni.,41100000.0,2015.0,both,15502112.0,Legend,tt3569230,132,6.9,152257.0,34.0,34.0,both
2008-02-14,7000000.0,55617866.0,,23376217.0,2008,left_only,32241649.0,"Definitely, Maybe",tt0832266,112,7.1,151959.0,39.0,39.0,both
2017-09-29,50000000.0,135569212.0,Uni.,83500000.0,2017.0,both,51342000.0,American Made,tt3532216,115,7.2,151742.0,41.0,41.0,both
2006-12-20,13000000.0,67867998.0,,54111916.0,2006,left_only,13756082.0,Letters from Iwo Jima,tt0498380,141,7.9,151470.0,47.0,47.0,both
2006-04-14,950000.0,8267066.0,,7242426.0,2006,left_only,1024640.0,Hard Candy,tt0424136,104,7.1,151280.0,34.0,34.0,both
1991-07-12,24000000.0,83531958.0,,40313571.0,1991,left_only,43218387.0,Point Break,tt0102685,122,7.3,151239.0,43.0,43.0,both
2015-12-25,100000000.0,126704591.0,,97922110.0,2015,left_only,28782481.0,Point Break,tt0102685,122,7.3,151239.0,43.0,43.0,both
2013-09-06,38000000.0,94763758.0,Uni.,56300000.0,2013.0,both,42025135.0,Riddick,tt1411250,119,6.4,151226.0,38.0,38.0,both
2003-09-12,29000000.0,97413527.0,,41082870.0,2003,left_only,56330657.0,Once Upon a Time in Mexico,tt0285823,102,6.4,150998.0,38.0,38.0,both
,,,Fox,209200000.0,2016.0,right_only,,Miss Peregrine's Home for Peculiar Children,tt1935859,127,6.7,150924.0,41.0,41.0,both
2008-01-18,30000000.0,160247805.0,,83439151.0,2008,left_only,76808654.0,27 Dresses,tt0988595,111,6.1,150884.0,41.0,41.0,both
2009-04-03,9800000.0,17553055.0,,1509030.0,2009,left_only,16044025.0,Adventureland,tt1091722,107,6.8,150355.0,31.0,31.0,both
1999-06-30,175000000.0,221229335.0,,107423654.0,1999,left_only,113805681.0,Wild Wild West,tt0120891,106,4.9,150321.0,,,both
1985-05-22,44000000.0,300400000.0,,149984568.0,1985,left_only,150415432.0,Rambo: First Blood Part II,tt0089880,96,6.5,150297.0,59.0,59.0,both
1999-11-05,48000000.0,151463090.0,,84975000.0,1999,left_only,66488090.0,The Bone Collector,tt0145681,118,6.7,150289.0,,,both
1998-07-10,140000000.0,285400000.0,,154955397.0,1998,left_only,130444603.0,Lethal Weapon 4,tt0122151,127,6.6,150264.0,,,both
2010-07-14,160000000.0,217986320.0,BV,152100000.0,2010.0,both,63150991.0,The Sorcerer's Apprentice,tt0963966,109,6.1,150152.0,43.0,43.0,both
2010-04-09,55000000.0,152269033.0,Fox,53600000.0,2010.0,both,98711404.0,Date Night,tt1279935,88,6.3,149794.0,39.0,39.0,both
2007-08-10,180000000.0,256585882.0,,116459914.0,2007,left_only,140125968.0,Rush Hour 3,tt0293564,91,6.2,149769.0,35.0,35.0,both
2005-09-23,55000000.0,214392904.0,,124685916.0,2005,left_only,89706988.0,Flightplan,tt0408790,98,6.3,149503.0,44.0,44.0,both
2015-04-24,30000000.0,68984536.0,LGF,23000000.0,2015.0,both,42629776.0,The Age of Adaline,tt1655441,112,7.2,149491.0,38.0,38.0,both
2015-10-09,30000000.0,35579007.0,Uni.,16700000.0,2015.0,both,17766658.0,Steve Jobs,tt2080374,122,7.2,149151.0,32.0,32.0,both
