,studio,year,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,Release_Date,Movie_Name,Production_Budget,Gross_Domestic,Gross_Worldwide,_merge,Gross_Foreign_Only
5861,MBox,2011.0,Mozart's Sister,tt1653911,120,6.4,1422.0,18.0,18.0,,,,,,left_only,132000.0
5862,,2014.0,Test,tt2407380,89,6.5,1422.0,8.0,8.0,"Jun 6, 2014",Test,250000.0,18823.0,18823.0,both,0.0
5863,UTV,2010.0,It's a Wonderful Afterlife,tt1319716,100,5.4,1421.0,11.0,11.0,"Oct 8, 2010",It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,both,1642939.0
5864,,2015.0,Da Sweet Blood of Jesus,tt3104930,123,4.2,1421.0,7.0,7.0,"Jan 13, 2015",Da Sweet Blood of Jesus,1250000.0,0.0,0.0,both,0.0
5867,,2015.0,The Timber,tt2215673,81,5.0,1411.0,5.0,5.0,"Oct 6, 2015",The Timber,2100000.0,0.0,0.0,both,0.0
5869,WGUSA,2015.0,Lost in Hong Kong,tt4242158,114,5.4,1408.0,11.0,11.0,,,,,,left_only,255000000.0
5870,,2005.0,Forty Shades of Blue,tt0395543,108,6.2,1406.0,7.0,7.0,"Sep 28, 2005",Forty Shades of Blue,1500000.0,75828.0,172569.0,both,96741.0
5874,,2013.0,Eddie: The Sleepwalking Cannibal,tt1480658,90,5.6,1395.0,11.0,11.0,"Apr 5, 2013",Eddie: The Sleepwalking Cannibal,1400000.0,1632.0,1632.0,both,0.0
5877,,2000.0,Just Looking,tt0162236,97,6.7,1387.0,6.0,6.0,"Oct 13, 2000",Just Looking,3000000.0,39852.0,39852.0,both,0.0
5878,,2011.0,The Mighty Macs,tt1034324,99,6.5,1383.0,8.0,8.0,"Oct 21, 2011",The Mighty Macs,7000000.0,1891936.0,1891936.0,both,0.0
5879,IFC,2017.0,The Journey,tt4826674,94,6.6,1381.0,12.0,12.0,"Jul 11, 2003",The Journey,500000.0,19800.0,19800.0,both,0.0
5881,NGE,2013.0,Jerusalem,tt0116696,168,6.8,1376.0,,,,,,,,left_only,1300000.0
5882,,1986.0,American Anthem,tt0090631,102,4.7,1375.0,18.0,18.0,"Jun 27, 1986",American Anthem,7000000.0,3571624.0,3571624.0,both,0.0
5883,KL,2013.0,You Ain't Seen Nothin' Yet,tt1690389,115,6.4,1373.0,15.0,15.0,,,,,,left_only,488000.0
5884,Scre.,2010.0,Formosa Betrayed,tt1121786,103,6.1,1365.0,8.0,8.0,,,,,,left_only,101000.0
5886,CL,2014.0,Breakup Buddies,tt3890264,116,6.4,1355.0,,,,,,,,left_only,188200000.0
5889,MBox,2015.0,Beloved Sisters,tt2790236,138,6.1,1349.0,19.0,19.0,,,,,,left_only,2200000.0
5890,,1997.0,The Watermelon Woman,tt0118125,90,6.9,1348.0,,,"Mar 5, 1997",The Watermelon Woman,300000.0,42735.0,42735.0,both,0.0
5892,,2006.0,Fetching Cody,tt0475271,86,6.7,1341.0,5.0,5.0,"Mar 17, 2006",Fetching Cody,1500000.0,0.0,0.0,both,0.0
5894,Sony,2017.0,Poster Boys,tt6352548,128,5.5,1336.0,6.0,6.0,,,,,,left_only,2400000.0
5896,,2008.0,Animals,tt4426738,109,6.1,1334.0,13.0,13.0,Unknown,Animals,5500000.0,0.0,0.0,both,0.0
5900,,2009.0,Scott Walker: 30 Century Man,tt0486541,95,7.2,1316.0,9.0,9.0,"Feb 27, 2009",Scott Walker: 30 Century Man,500000.0,6840.0,77121.0,both,70281.0
5901,GK,2012.0,Tales of the Night,tt1828229,84,6.9,1315.0,23.0,23.0,,,,,,left_only,1700000.0
5902,,2005.0,Fascination,tt0305632,95,3.7,1315.0,9.0,9.0,"Jan 28, 2005",Fascination,5000000.0,16670.0,83356.0,both,66686.0
5903,,2015.0,Something Wicked,tt1327601,95,4.6,1313.0,9.0,9.0,"Mar 17, 2015",Something Wicked,3000000.0,0.0,0.0,both,0.0
5905,FM,2011.0,The Human Resources Manager,tt1311075,103,6.6,1312.0,17.0,17.0,,,,,,left_only,329000.0
5906,,2010.0,Breaking Upwards,tt1247644,88,6.2,1310.0,7.0,7.0,"Apr 2, 2010",Breaking Upwards,15000.0,115592.0,115592.0,both,0.0
5907,VPD,2014.0,Gladiators of Rome,tt1946347,94,5.2,1310.0,19.0,19.0,,,,,,left_only,10100000.0
5908,,2002.0,The Singles Ward,tt0306069,102,6.4,1307.0,5.0,5.0,"Feb 1, 2002",The Singles Ward,500000.0,1250798.0,1250798.0,both,0.0
5910,,1994.0,The Inkwell,tt0110137,110,6.5,1303.0,14.0,14.0,"Apr 22, 1994",The Inkwell,8000000.0,8864699.0,8864699.0,both,0.0
5911,,2015.0,Chain of Command,tt4340720,88,3.5,1301.0,11.0,11.0,"Sep 8, 2015",Chain of Command,4000000.0,0.0,0.0,both,0.0
5913,,2005.0,My Big Fat Independent Movie,tt0385890,80,3.2,1294.0,6.0,6.0,"Sep 30, 2005",My Big Fat Independent Movie,3000000.0,4655.0,4655.0,both,0.0
5914,,2001.0,Brigham City,tt0268200,119,6.8,1293.0,5.0,5.0,"Apr 6, 2001",Brigham City,1000000.0,852206.0,852206.0,both,0.0
5915,,2009.0,The Secrets of Jonathan Sperry,tt1070858,96,6.7,1292.0,7.0,7.0,"Sep 18, 2009",The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,both,0.0
5916,LGF,2018.0,Monster Hunt 2,tt6170484,110,5.3,1289.0,21.0,21.0,,,,,,left_only,361000000.0
5919,,1981.0,Heartbeeps,tt0082507,78,4.2,1283.0,13.0,13.0,"Dec 18, 1981",Heartbeeps,10000000.0,6000000.0,6000000.0,both,0.0
5921,,2006.0,The Motel,tt0436607,75,6.7,1275.0,3.0,3.0,"Jun 28, 2006",The Motel,250000.0,51540.0,51540.0,both,0.0
5924,,2015.0,Karachi se Lahore,tt4590482,143,6.5,1260.0,4.0,4.0,"Aug 14, 2015",Karachi se Lahore,1000000.0,0.0,17721.0,both,17721.0
5925,FM,2012.0,Free Men,tt1699185,99,6.6,1258.0,11.0,11.0,,,,,,left_only,564000.0
5926,,2010.0,I Want Your Money,tt1560957,92,4.7,1257.0,3.0,3.0,"Oct 15, 2010",I Want Your Money,400000.0,433588.0,433588.0,both,0.0
5929,,2008.0,Roadside Romeo,tt1050739,93,5.2,1249.0,7.0,7.0,"Oct 24, 2008",Roadside Romeo,2000000.0,55202.0,2046090.0,both,1990888.0
5931,,2008.0,Impact Point,tt1086841,90,4.2,1243.0,14.0,14.0,Unknown,Impact Point,2200000.0,0.0,0.0,both,0.0
5934,,2005.0,Madison,tt0206113,94,6.3,1210.0,8.0,8.0,"Apr 22, 2005",Madison,15500000.0,517262.0,517262.0,both,0.0
5936,,2013.0,My Last Day Without You,tt1679248,90,5.7,1201.0,7.0,7.0,"Oct 4, 2013",My Last Day Without You,1000000.0,0.0,0.0,both,0.0
5938,,2010.0,8: The Mormon Proposition,tt1484522,80,7.0,1196.0,4.0,4.0,"Jun 18, 2010",8: The Mormon Proposition,2500000.0,100280.0,100280.0,both,0.0
5939,Lorb.,2011.0,Korkoro,tt1495823,111,7.3,1181.0,12.0,12.0,,,,,,left_only,619000.0
5942,,2016.0,The History of Love,tt0443533,134,6.3,1170.0,18.0,18.0,"Nov 11, 2016",The History of Love,20000000.0,0.0,476624.0,both,476624.0
5943,KL,2014.0,Life of Riley,tt2751390,108,6.0,1165.0,20.0,20.0,,,,,,left_only,2300000.0
5944,FRun,2011.0,Plastic Planet,tt1292648,95,7.3,1159.0,8.0,8.0,,,,,,left_only,836000.0
5945,PI,2013.0,The Snitch Cartel,tt1774358,102,6.4,1158.0,13.0,13.0,,,,,,left_only,2100000.0
5946,CL,2017.0,Duckweed,tt6461514,102,6.4,1158.0,8.0,8.0,,,,,,left_only,150600000.0
5947,,1981.0,Sphinx,tt0083113,118,5.2,1157.0,20.0,20.0,"Feb 11, 1981",Sphinx,10000000.0,2000000.0,11400000.0,both,9400000.0
5950,,2013.0,The Wicked Within,tt1943014,84,4.4,1146.0,6.0,6.0,Unknown,The Wicked Within,1200000.0,0.0,0.0,both,0.0
5951,,2018.0,Indivisible,tt5259496,100,6.8,1139.0,10.0,10.0,"Oct 26, 2018",Indivisible,2700000.0,3511417.0,3589633.0,both,78216.0
5952,,2015.0,Tiger Orange,tt2866824,75,6.6,1138.0,4.0,4.0,"Jul 7, 2015",Tiger Orange,100000.0,0.0,0.0,both,0.0
5954,,2019.0,Burn Your Maps,tt4882548,102,6.6,1125.0,7.0,7.0,"Jun 21, 2019",Burn Your Maps,8000000.0,0.0,0.0,both,0.0
5955,WGUSA,2018.0,The Monkey King 3,tt6466464,114,5.5,1125.0,16.0,16.0,,,,,,left_only,114900000.0
5956,,2006.0,The Magic Flute,tt0475331,135,6.5,1121.0,20.0,20.0,Unknown,The Magic Flute,27000000.0,0.0,0.0,both,0.0
5958,,1956.0,Diane,tt6705860,95,6.7,1120.0,8.0,8.0,"Jan 12, 1956",Diane,2660000.0,0.0,0.0,both,0.0
5959,,2011.0,2:13,tt1002561,96,4.9,1119.0,11.0,11.0,"Jun 28, 2011",2:13,3500000.0,0.0,0.0,both,0.0
5961,,1998.0,Hurricane Streets,tt0119338,86,6.4,1117.0,,,"Feb 13, 1998",Hurricane Streets,500000.0,334041.0,367582.0,both,33541.0
5962,,2019.0,Arctic Dogs,tt4426464,92,4.6,1116.0,28.0,28.0,"Nov 1, 2019",Arctic Dogs,50000000.0,5801249.0,9667188.0,both,3865939.0
5966,,1993.0,Excessive Force,tt0104215,87,5.4,1103.0,18.0,18.0,"May 14, 1993",Excessive Force,13000000.0,1152117.0,1152117.0,both,0.0
5967,,2008.0,Happy Valley,tt2171902,98,7.1,1101.0,4.0,4.0,"Mar 28, 2008",Happy Valley,250000.0,67665.0,67665.0,both,0.0
5968,,2000.0,La otra conquista,tt0175996,105,6.7,1100.0,5.0,5.0,"Apr 19, 2000",La otra conquista,3500000.0,886410.0,886410.0,both,0.0
5969,RAtt.,2011.0,The Last Godfather,tt1584131,100,3.6,1094.0,9.0,9.0,"Apr 1, 2011",The Last Godfather,13400000.0,164247.0,164247.0,both,0.0
5970,CL,2013.0,Personal Tailor,tt2992152,118,5.1,1086.0,4.0,4.0,,,,,,left_only,115800000.0
5972,,2013.0,Independence Daysaster,tt2645670,90,3.4,1082.0,13.0,13.0,Unknown,Independence Daysaster,1800000.0,0.0,0.0,both,0.0
5974,Imax,2016.0,A Beautiful Planet,tt2800050,46,7.4,1078.0,10.0,10.0,,,,,,left_only,9400000.0
5976,,1982.0,Jekyll and Hyde... Together Again,tt0084171,87,6.3,1076.0,13.0,13.0,"Aug 27, 1982",Jekyll and Hyde... Together Again,5000000.0,3707583.0,3707583.0,both,0.0
5979,,2014.0,The Perfect Wave,tt2414822,94,4.6,1062.0,8.0,8.0,"Jul 11, 2014",The Perfect Wave,4000000.0,0.0,0.0,both,0.0
5980,,2012.0,Infected,tt1622991,95,2.8,1058.0,4.0,4.0,Unknown,Infected,2100000.0,0.0,0.0,both,0.0
5981,,1999.0,One Man's Hero,tt0120775,121,6.1,1057.0,,,"Sep 24, 1999",One Man's Hero,18000000.0,229311.0,229311.0,both,0.0
5987,,2013.0,Filly Brown,tt1869425,80,5.7,1036.0,5.0,5.0,"Apr 19, 2013",Filly Brown,1250000.0,2850357.0,2940411.0,both,90054.0
5988,Zeit.,2010.0,Vision,tt0995850,110,6.5,1030.0,11.0,11.0,,,,,,left_only,4600000.0
5989,,1983.0,The Wicked Lady,tt0086582,98,4.6,1030.0,21.0,21.0,"Oct 28, 1983",The Wicked Lady,8000000.0,589308.0,589308.0,both,0.0
5990,Magn.,2014.0,Life's a Breeze,tt2132374,83,6.3,1030.0,8.0,8.0,,,,,,left_only,99700.0
5993,,1981.0,The Pursuit of D.B. Cooper,tt0082958,100,5.6,1022.0,24.0,24.0,"Nov 13, 1981",The Pursuit of D.B. Cooper,12000000.0,2104164.0,2104164.0,both,0.0
5994,,2000.0,Black and White,tt0149898,97,5.2,1020.0,,,"Apr 5, 2000",Black and White,10000000.0,5241315.0,5241315.0,both,0.0
5995,Strand,2010.0,Spring Fever,tt1422119,116,6.5,1020.0,12.0,12.0,,,,,,left_only,150000.0
5996,CJ,2013.0,Fists of Legend,tt2828840,154,6.8,1019.0,9.0,9.0,,,,,,left_only,5300000.0
5997,FM,2013.0,A Bottle in the Gaza Sea,tt2082496,100,7.2,1017.0,9.0,9.0,,,,,,left_only,306000.0
5998,Lorb.,2011.0,Caterpillar,tt1508290,85,6.7,1015.0,9.0,9.0,,,,,,left_only,248000.0
5999,,2000.0,God's Army,tt0238247,108,6.4,1010.0,3.0,3.0,"Mar 10, 2000",God's Army,300000.0,2637726.0,2652515.0,both,14789.0
6000,Cohen,2013.0,You Will Be My Son,tt1754795,102,6.9,1008.0,8.0,8.0,,,,,,left_only,3600000.0
6003,,2007.0,The Trials of Darryl Hunt,tt0446055,106,7.5,994.0,4.0,4.0,"Jun 15, 2007",The Trials of Darryl Hunt,200000.0,1217.0,1217.0,both,0.0
6005,,1994.0,There Goes My Baby,tt0108320,99,6.5,993.0,17.0,17.0,"Sep 2, 1994",There Goes My Baby,10500000.0,125169.0,125169.0,both,0.0
6007,CJ,2018.0,Golden Slumber,tt1413529,139,7.1,992.0,4.0,4.0,,,,,,left_only,10600000.0
6009,,2004.0,The Work and the Glory,tt0410454,118,6.9,980.0,9.0,9.0,"Nov 24, 2004",The Work and the Glory,7500000.0,3347647.0,3347647.0,both,0.0
6010,,2015.0,Checkmate,tt3781616,102,2.8,970.0,9.0,9.0,"Sep 8, 2015",Checkmate,1500000.0,0.0,0.0,both,0.0
6011,KL,2014.0,Marius,tt1872102,93,6.7,969.0,11.0,11.0,,,,,,left_only,2200000.0
6013,,2015.0,Enter the Dangerous Mind,tt2229377,88,5.2,963.0,8.0,8.0,"Feb 6, 2015",Enter the Dangerous Mind,3000000.0,0.0,0.0,both,0.0
6014,CL,2015.0,Go Away Mr. Tumor,tt4819514,85,6.6,962.0,9.0,9.0,,,,,,left_only,21500000.0
6015,Strand,2011.0,To Die Like a Man,tt1424361,134,6.4,960.0,11.0,11.0,,,,,,left_only,900.0
6016,,2014.0,Fugly,tt3683702,134,4.7,959.0,4.0,4.0,2014-11-07,,4500000.0,0.0,0.0,left_only,0.0
6017,,2019.0,El Chicano,tt7374952,108,5.3,957.0,7.0,7.0,"May 3, 2019",El Chicano,8000000.0,700261.0,700261.0,both,0.0
6018,Distrib.,2014.0,Just a Sigh,tt2659190,104,6.4,957.0,16.0,16.0,,,,,,left_only,1200000.0
6020,,2015.0,10 Days in a Madhouse,tt3453052,111,6.3,955.0,6.0,6.0,"Nov 11, 2015",10 Days in a Madhouse,12000000.0,14616.0,14616.0,both,0.0
6021,,2014.0,The Maid's Room,tt2263814,98,4.5,953.0,6.0,6.0,"Aug 8, 2014",The Maid's Room,600000.0,0.0,0.0,both,0.0
6023,,1999.0,Stiff Upper Lips,tt0120210,94,6.3,950.0,,,"Jun 12, 1998",Stiff Upper Lips,5700000.0,69582.0,69582.0,both,0.0
6027,PNT,2016.0,Compadres,tt3367294,101,4.8,938.0,6.0,6.0,"Mar 31, 2016",Compadres,3000000.0,3127773.0,7445044.0,both,4317271.0
6029,,1998.0,Hav Plenty,tt0126938,92,6.4,932.0,,,"Jun 19, 1998",Hav Plenty,650000.0,2301777.0,2301777.0,both,0.0
6030,AR,2016.0,L.O.R.D: Legend of Ravaging Dynasties,tt4819576,118,5.0,932.0,9.0,9.0,,,,,,left_only,57700000.0
6031,,2006.0,Boynton Beach Club,tt0439478,105,6.4,931.0,9.0,9.0,"Mar 24, 2006",Boynton Beach Club,2900000.0,3127472.0,3127472.0,both,0.0
6033,,2007.0,Eye of the Dolphin,tt0465407,102,5.7,930.0,15.0,15.0,"Aug 24, 2007",Eye of the Dolphin,2500000.0,72210.0,72260.0,both,50.0
6034,,2015.0,The Opposite Sex,tt2796678,97,4.5,929.0,14.0,14.0,"Jan 20, 2015",The Opposite Sex,3300000.0,0.0,50206.0,both,50206.0
6037,,2006.0,In Her Line of Fire,tt0487156,88,3.8,922.0,16.0,16.0,"Apr 21, 2006",In Her Line of Fire,1000000.0,884.0,884.0,both,0.0
6038,,2006.0,Opal Dream,tt0420835,85,6.6,921.0,15.0,15.0,"Nov 22, 2006",Opal Dream,9000000.0,14443.0,14443.0,both,0.0
6040,,2009.0,Chicago Overcoat,tt1085382,94,6.0,914.0,7.0,7.0,Unknown,Chicago Overcoat,3000000.0,0.0,0.0,both,0.0
6043,,2009.0,Bled,tt0997143,95,2.9,907.0,6.0,6.0,"Apr 7, 2009",Bled,750000.0,0.0,0.0,both,0.0
6044,,2013.0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,tt2654360,88,7.1,906.0,3.0,3.0,2013-04-17,,500000.0,152449.0,152449.0,left_only,0.0
6045,CJ,2015.0,The Himalayas,tt4253360,124,6.4,905.0,7.0,7.0,,,,,,left_only,49800000.0
6049,,2013.0,This Is Martin Bonner,tt1798291,83,6.5,893.0,4.0,4.0,"Jun 21, 2013",This Is Martin Bonner,42000.0,0.0,0.0,both,0.0
6050,Scre.,2010.0,White Lion,tt1618421,88,6.7,888.0,7.0,7.0,,,,,,left_only,99600.0
6051,,1999.0,Among Giants,tt0122906,94,5.9,885.0,,,"Mar 26, 1999",Among Giants,4000000.0,64359.0,64359.0,both,0.0
6052,,2012.0,Trade of Innocents,tt1772408,88,5.5,885.0,9.0,9.0,"Oct 5, 2012",Trade of Innocents,5800000.0,15091.0,15091.0,both,0.0
6053,,2004.0,Woman Thou Art Loosed,tt0399901,94,6.7,881.0,3.0,3.0,"Oct 1, 2004",Woman Thou Art Loosed,3000000.0,6879730.0,6879730.0,both,0.0
6055,LGF,2011.0,Pastorela,tt2011183,88,6.2,877.0,6.0,6.0,,,,,,left_only,2700000.0
6056,,2002.0,Charly,tt0330136,103,6.6,877.0,5.0,5.0,"Sep 27, 2002",Charly,950000.0,814666.0,814666.0,both,0.0
6059,,2013.0,Supporting Characters,tt1874789,87,6.3,870.0,4.0,4.0,"Jan 25, 2013",Supporting Characters,60000.0,4917.0,4917.0,both,0.0
6060,,1999.0,A Dog of Flanders,tt0160216,100,6.3,861.0,11.0,11.0,"Aug 27, 1999",A Dog of Flanders,7000000.0,2165637.0,2165637.0,both,0.0
6061,,2010.0,The Living Wake,tt0489212,91,6.3,859.0,4.0,4.0,"May 14, 2010",The Living Wake,500000.0,12232.0,12232.0,both,0.0
6064,,2014.0,Down and Dangerous,tt2090488,95,5.1,847.0,3.0,3.0,"Feb 14, 2014",Down and Dangerous,50000.0,0.0,0.0,both,0.0
6069,Crnth,2014.0,Policeman,tt1978447,105,6.3,829.0,14.0,14.0,,,,,,left_only,27000.0
6070,,2007.0,Journey from the Fall,tt0433398,135,7.1,829.0,4.0,4.0,"Mar 23, 2007",Journey from the Fall,1300000.0,635305.0,635305.0,both,0.0
6071,,2015.0,AWOL-72,tt2048865,82,3.8,828.0,11.0,11.0,"Feb 17, 2015",AWOL-72,3000000.0,0.0,0.0,both,0.0
6072,,2006.0,51 Birch Street,tt0468442,90,7.2,826.0,6.0,6.0,"Oct 18, 2006",51 Birch Street,350000.0,84689.0,84689.0,both,0.0
6075,,2013.0,"Cinco de Mayo, La Batalla",tt2553908,125,6.2,817.0,,,"May 3, 2013","Cinco de Mayo, La Batalla",10000000.0,173472.0,173472.0,both,0.0
6076,,2011.0,The Kick,tt2020110,94,5.6,814.0,7.0,7.0,"May 17, 2012",The Kick,3500000.0,0.0,40622.0,both,40622.0
6078,WGUSA,2018.0,How Long Will I Love U,tt8404272,101,6.4,809.0,11.0,11.0,,,,,,left_only,82100000.0
6080,,2010.0,The Dead Undead,tt0923653,89,2.9,807.0,7.0,7.0,Unknown,The Dead Undead,1100000.0,0.0,0.0,both,0.0
6081,,2007.0,Holly,tt0419815,114,6.8,803.0,4.0,4.0,"Nov 9, 2007",Holly,3000000.0,163069.0,163069.0,both,0.0
6082,,1999.0,Sugar Town,tt0173390,92,6.2,798.0,7.0,7.0,"Sep 17, 1999",Sugar Town,250000.0,178095.0,178095.0,both,0.0
6083,,2001.0,Pandaemonium,tt0210217,124,6.5,796.0,5.0,5.0,"Jun 29, 2001",Pandaemonium,15000000.0,0.0,0.0,both,0.0
6086,,2008.0,Genghis Khan: To the Ends of the Earth and Sea,tt0770722,136,6.2,790.0,12.0,12.0,"Feb 21, 2008",Genghis Khan: To the Ends of the Earth and Sea,30000000.0,3892.0,4874498.0,both,4870606.0
6087,,2012.0,Dysfunctional Friends,tt1653002,111,5.0,783.0,3.0,3.0,"Feb 3, 2012",Dysfunctional Friends,1800000.0,0.0,0.0,both,0.0
6088,Strand,2014.0,The Mystery of Happiness,tt3302594,92,6.2,780.0,8.0,8.0,,,,,,left_only,3200000.0
6089,ORF,2013.0,Believe,tt0207333,96,5.2,779.0,9.0,9.0,"Dec 2, 2016",Believe,3500000.0,890303.0,890303.0,both,0.0
6091,,2002.0,Never Again,tt0244094,98,6.3,775.0,4.0,4.0,"Jul 12, 2002",Never Again,500000.0,307631.0,308793.0,both,1162.0
6092,,2005.0,Fighting Tommy Riley,tt0366444,109,6.5,771.0,11.0,11.0,"May 6, 2005",Fighting Tommy Riley,300000.0,10514.0,10514.0,both,0.0
6093,,1999.0,Dreaming of Joseph Lees,tt0144178,92,6.5,767.0,,,"Oct 29, 1999",Dreaming of Joseph Lees,3250000.0,7680.0,7680.0,both,0.0
6095,,2015.0,Drunk Wedding,tt1950135,81,4.6,762.0,8.0,8.0,"May 22, 2015",Drunk Wedding,600000.0,3301.0,3301.0,both,0.0
6096,,2012.0,Below Zero,tt1641388,99,4.4,759.0,8.0,8.0,"Aug 28, 2012",Below Zero,1200000.0,0.0,0.0,both,0.0
6098,,2015.0,Vaalu,tt3566698,155,4.7,756.0,1.0,1.0,"Aug 14, 2015",Vaalu,1900000.0,0.0,12444.0,both,12444.0
6100,,2012.0,Hardflip,tt1907639,112,5.5,749.0,3.0,3.0,"Jun 1, 2012",Hardflip,1000000.0,96734.0,96734.0,both,0.0
6101,,2013.0,Winnie Mandela,tt1551641,104,6.0,749.0,5.0,5.0,"Sep 6, 2013",Winnie Mandela,15000000.0,61847.0,61847.0,both,0.0
6102,,2019.0,Reagan,tt1822382,105,7.4,743.0,7.0,7.0,Unknown,Reagan,25000000.0,0.0,0.0,both,0.0
6103,,2010.0,Drones,tt2179027,82,4.4,739.0,7.0,7.0,Unknown,Drones,500000.0,0.0,0.0,both,0.0
6104,,2003.0,The R.M.,tt0341540,101,6.1,739.0,3.0,3.0,"Jan 31, 2003",The R.M.,500000.0,1111615.0,1111615.0,both,0.0
6105,NeoC,2011.0,Empire of Silver,tt1362045,113,6.0,736.0,7.0,7.0,,,,,,left_only,19000.0
6106,,2018.0,Blood Feast,tt4847546,90,4.6,726.0,6.0,6.0,"Feb 6, 2018",Blood Feast,1200000.0,8708.0,8708.0,both,0.0
6107,Strand,2012.0,Unforgivable,tt1583737,111,5.7,723.0,10.0,10.0,,,,,,left_only,1200000.0
6108,,2017.0,The Islands,tt5304664,89,5.7,722.0,6.0,6.0,"Dec 6, 2019",The Islands,1200000.0,0.0,0.0,both,0.0
6109,,2015.0,Lords of London,tt1800337,90,3.1,722.0,5.0,5.0,"Sep 1, 2015",Lords of London,3440000.0,0.0,0.0,both,0.0
6110,,2014.0,Always Woodstock,tt1995477,97,5.3,716.0,11.0,11.0,"Nov 14, 2014",Always Woodstock,2400000.0,0.0,0.0,both,0.0
6111,,1960.0,Exodus,tt1091616,94,6.4,715.0,7.0,7.0,"Dec 15, 1960",Exodus,4000000.0,21750000.0,21750000.0,both,0.0
6114,,2010.0,The Christmas Bunny,tt1640714,98,6.0,709.0,7.0,7.0,Unknown,The Christmas Bunny,250000.0,0.0,0.0,both,0.0
6115,,1951.0,A Streetcar Named Desire,tt4020156,180,8.3,703.0,10.0,10.0,"Sep 18, 1951",A Streetcar Named Desire,1800000.0,8000000.0,8006717.0,both,6717.0
6116,,2016.0,The Hatching,tt2938464,90,3.9,700.0,4.0,4.0,"Mar 15, 2016",The Hatching,5000000.0,0.0,0.0,both,0.0
6118,,2015.0,Z Storm,tt3469440,92,5.3,696.0,6.0,6.0,"Jun 19, 2014",Z Storm,7000000.0,0.0,2053330.0,both,2053330.0
6119,,2020.0,Call of the Wild,tt1192620,88,5.3,690.0,13.0,13.0,2020-02-21,,82000000.0,0.0,0.0,left_only,0.0
6120,FM,2014.0,For a Woman,tt2176786,110,6.5,687.0,6.0,6.0,,,,,,left_only,1200000.0
6121,,2010.0,Standing Ovation,tt1303803,105,3.2,687.0,5.0,5.0,"Jul 16, 2010",Standing Ovation,5600000.0,531806.0,531806.0,both,0.0
6122,Cohen,2014.0,May in the Summer,tt2492664,99,5.7,686.0,12.0,12.0,,,,,,left_only,112000.0
6123,,2012.0,Snow White: A Deadly Summer,tt2149137,83,2.1,685.0,7.0,7.0,"Mar 20, 2012",Snow White: A Deadly Summer,1000000.0,0.0,0.0,both,0.0
6124,,1956.0,The Wrong Man,tt0108597,104,5.9,684.0,17.0,17.0,"Dec 23, 1956",The Wrong Man,1200000.0,2000000.0,2000000.0,both,0.0
6125,,1931.0,Mata Hari,tt0089565,108,3.8,681.0,16.0,16.0,"Dec 26, 1931",Mata Hari,558000.0,900000.0,900000.0,both,0.0
6126,,2003.0,Civil Brand,tt0326806,95,5.2,680.0,9.0,9.0,"Aug 29, 2003",Civil Brand,500000.0,254293.0,254293.0,both,0.0
6129,,2014.0,The Sleepwalker,tt2723576,91,4.9,670.0,6.0,6.0,"Nov 21, 2014",The Sleepwalker,1100000.0,2636.0,2636.0,both,0.0
6131,,2016.0,The Dog Lover,tt4063178,101,5.5,668.0,10.0,10.0,"Jul 5, 2016",The Dog Lover,2000000.0,0.0,0.0,both,0.0
6132,,2012.0,"Pink Ribbons, Inc.",tt2035599,97,7.2,667.0,5.0,5.0,"Jun 1, 2012","Pink Ribbons, Inc.",1200000.0,26608.0,26608.0,both,0.0
6133,,2012.0,Hayride,tt1861343,93,3.4,665.0,6.0,6.0,Unknown,Hayride,60000.0,0.0,0.0,both,0.0
6134,,2011.0,3 Backyards,tt1314190,88,5.0,660.0,3.0,3.0,"Mar 11, 2011",3 Backyards,300000.0,39475.0,39475.0,both,0.0
6135,,1990.0,Going Under,tt0099675,80,3.4,657.0,,,"Aug 23, 1991",Going Under,500000.0,0.0,0.0,both,0.0
6136,,2009.0,The Horse Boy,tt1333668,93,7.3,657.0,7.0,7.0,"Sep 11, 2009",The Horse Boy,160000.0,156612.0,156612.0,both,0.0
6137,,2009.0,Christmas in Beverly Hills,tt1504362,110,3.6,656.0,5.0,5.0,"Dec 18, 2009",Christmas in Beverly Hills,8000000.0,0.0,0.0,both,0.0
6139,,2015.0,Alleluia! The Devil's Carnival,tt3892618,97,6.8,647.0,,,"Aug 11, 2015",Alleluia! The Devil's Carnival,500000.0,0.0,0.0,both,0.0
6141,,2005.0,On the Outs,tt0389235,86,6.9,646.0,4.0,4.0,"Jul 15, 2005",On the Outs,250000.0,49772.0,237816.0,both,188044.0
6142,CGld,2010.0,Around a Small Mountain,tt1239285,84,6.1,646.0,16.0,16.0,,,,,,left_only,131000.0
6143,,2015.0,Dawn Patrol,tt2073661,88,4.7,646.0,7.0,7.0,"Jun 5, 2015",Dawn Patrol,3500000.0,0.0,0.0,both,0.0
6144,MBox,2014.0,The Last Sentence,tt1590013,126,6.1,642.0,12.0,12.0,,,,,,left_only,265000.0
6145,,2001.0,Everything Put Together,tt0228277,87,6.2,641.0,5.0,5.0,"Nov 2, 2001",Everything Put Together,500000.0,0.0,7890.0,both,7890.0
